"","fat","NIR1","NIR2","NIR3","NIR4","NIR5","NIR6","NIR7","NIR8","NIR9","NIR10","NIR11","NIR12","NIR13","NIR14","NIR15","NIR16","NIR17","NIR18","NIR19","NIR20","NIR21","NIR22","NIR23","NIR24","NIR25","NIR26","NIR27","NIR28","NIR29","NIR30","NIR31","NIR32","NIR33","NIR34","NIR35","NIR36","NIR37","NIR38","NIR39","NIR40","NIR41","NIR42","NIR43","NIR44","NIR45","NIR46","NIR47","NIR48","NIR49","NIR50","NIR51","NIR52","NIR53","NIR54","NIR55","NIR56","NIR57","NIR58","NIR59","NIR60","NIR61","NIR62","NIR63","NIR64","NIR65","NIR66","NIR67","NIR68","NIR69","NIR70","NIR71","NIR72","NIR73","NIR74","NIR75","NIR76","NIR77","NIR78","NIR79","NIR80","NIR81","NIR82","NIR83","NIR84","NIR85","NIR86","NIR87","NIR88","NIR89","NIR90","NIR91","NIR92","NIR93","NIR94","NIR95","NIR96","NIR97","NIR98","NIR99","NIR100"
"105",23,2.8942481647932,2.88765891125749,2.87621027782579,2.89537249384955,2.90491495430089,2.89788371466027,2.90778236792863,2.92614114713078,2.91967951338051,2.93517153056944,2.92108650049885,2.92405636368307,2.93881404998487,2.9266242230597,2.93876568387903,2.95459982201688,2.96306832599603,2.98894748161955,2.99453676838005,3.00774978984258,3.00087665695744,3.01847367628073,3.01770462524482,3.01449681231214,3.03288012233566,3.04693623859368,3.0464615741004,3.05019019569256,3.06792953133346,3.07334189801562,3.09876233102399,3.08598935376282,3.09068343848734,3.12552160511378,3.1326714213063,3.15704110960389,3.1702686652291,3.17705882446325,3.19488061769374,3.19334109901228,3.23072434161032,3.23270365751688,3.22483456901275,3.25417504674051,3.24683707935493,3.26187498901346,3.29529557609737,3.27592255103032,3.32165203570934,3.33730329010612,3.35690196787586,3.40069334394747,3.43581819784058,3.4785746516995,3.50936590913837,3.55108397029511,3.56694258232112,3.56955368644875,3.58483926906802,3.60280828126,3.59422980090548,3.60026694371012,3.60256415877056,3.62672623208004,3.60399732375018,3.5898611056708,3.57031212241655,3.55924694840363,3.5790640379815,3.58164422152099,3.56347577310224,3.55146638197285,3.50371468745837,3.51269816290564,3.50399732400535,3.49409647203355,3.47157882008732,3.45442751573806,3.43066065599093,3.43890789366237,3.40856971536273,3.35365838874461,3.38686655621491,3.3615568865552,3.35256381537716,3.36143248725167,3.33283812316982,3.29435243219194,3.27082804211262,3.25910851982006,3.24286249154714,3.2220571733543,3.20781037632475,3.18495619822227,3.17350444735178,3.14793392908895,3.147047320095,3.11977794044367,3.11196517753681,3.0493241778695
"106",24.9,2.48164667083402,2.4971062436187,2.46208536883427,2.47150986198803,2.46987524030644,2.46494045329722,2.47425819647871,2.45943966537881,2.47893619168676,2.4843021791307,2.4800025733931,2.49404678957408,2.50654302544264,2.50103768821213,2.49248879422547,2.49058959644985,2.51472266492282,2.52087794273555,2.50812335064492,2.51408253821731,2.53657643306425,2.54693168684013,2.54310927970316,2.55702787960287,2.56511078885976,2.5644641627118,2.60092211323461,2.56635834913916,2.58479289089286,2.58818796651766,2.61464570130669,2.63315235126827,2.6334165582482,2.65162917147501,2.66023879342394,2.67257372216272,2.69154056289035,2.67828425598952,2.72565567460537,2.71844018322319,2.77474934478973,2.7295952415525,2.78501216868587,2.78136106020243,2.80446304306147,2.84089299855404,2.8430881493788,2.8470096944802,2.85638481485316,2.86765982408072,2.94760685294732,2.96701793129535,2.99402722742996,3.06857614019937,3.08761547652629,3.13102439530235,3.16476784879113,3.19051728481247,3.19948846063138,3.20053179343734,3.20120768221771,3.20806823896743,3.1946310558414,3.21392488458208,3.21597269660341,3.17775531580153,3.1860278582608,3.18251308175132,3.17388742572681,3.173243587095,3.14850514313468,3.13487655487984,3.14496812990102,3.09280109350225,3.09113639832891,3.06317931292968,3.06583240128443,3.06320940813855,3.04434784779938,3.00440464052536,2.99458359802647,2.99400698706488,2.92773793859847,2.95089270874051,2.91822868603424,2.88838884133784,2.88102982267684,2.87074838910763,2.82072763404272,2.80830450393686,2.78205457306555,2.7803441878617,2.74033493052341,2.73971536969519,2.73473293340213,2.71764619052472,2.69473989241846,2.68435216381155,2.66151346593984,2.64590998303168
"107",26,3.14273407064299,3.13324713172493,3.14834038060402,3.17410811549047,3.16390665561317,3.17291356497061,3.18293385117009,3.17319660601822,3.18440658035929,3.18721959423346,3.20996203370162,3.21722327003997,3.20676006676982,3.24834577100509,3.23116872220434,3.23946887176175,3.24601766432855,3.24740077190626,3.2698509344007,3.25738787209343,3.29766959214361,3.29000541180552,3.30383321193591,3.33014166251688,3.34917866555341,3.35280040969926,3.36377761002998,3.36643755229601,3.38184588382766,3.36423259137708,3.40002701020475,3.42702088873002,3.41072830810069,3.45253608818899,3.47819368737012,3.45902535561619,3.51542308606338,3.50565382156054,3.52975916723104,3.55809498225684,3.56720000939947,3.57295925666356,3.61153500314053,3.58794380725297,3.60383736863608,3.62874644321284,3.62551259580233,3.65080904399329,3.6723661547845,3.68466069174757,3.71708822934934,3.72873065934253,3.79953945557959,3.84259092032399,3.91059132481492,3.93637947829859,3.94581380081805,3.97982166615905,3.98324759147745,3.99914781711246,3.99766518793091,4.0217362119516,4.00927827529233,4.00602731651292,3.99174304307325,4.00150152142533,4.00094962330826,3.98426414092024,3.9795853730799,3.98947659608446,3.95996884760824,3.96181689241102,3.92598308947498,3.92243628146391,3.92525877610216,3.90009462508791,3.89926246411344,3.89690293407352,3.85952942334481,3.85634147235831,3.8259639562113,3.82935072727528,3.78862275824061,3.80327423319331,3.75875590122369,3.75434365681172,3.72813509738455,3.70866221595378,3.68050725507768,3.66508026841634,3.65505072257933,3.64614546328022,3.62381103770935,3.58836970003825,3.5923519357886,3.5742878556271,3.55440628841394,3.5532828228938,3.52213062454131,3.51286219995862
"108",26.1,2.70864344383131,2.69723514712412,2.69824194181156,2.72748541210474,2.71144883353992,2.70934813919575,2.722831605154,2.71561847791473,2.72348559370736,2.73558443690158,2.72682463008567,2.73652386511575,2.73197139381378,2.74587035180743,2.76416025808153,2.76968032482753,2.76517031818614,2.78476570489776,2.78085645964777,2.79791895855938,2.78086564706912,2.79161697680306,2.82281783583854,2.82689226150901,2.8299080719777,2.85749404728207,2.85251863920004,2.87618801190077,2.87961344861087,2.91647567305693,2.90214371829861,2.91920158902086,2.9391080882929,2.94267926675674,2.97870480882995,3.02245836858858,3.01411787744909,3.04372721819117,3.08588706892795,3.09436604985854,3.11213460523414,3.12828861502491,3.15064962125725,3.14086717683137,3.16085020506599,3.16815705887552,3.19776031922358,3.21509308389118,3.2485261184768,3.29540170807283,3.34977254144778,3.38879334833037,3.45103111956703,3.50696674585956,3.58432383765976,3.60297758157144,3.63329831407026,3.66315763576951,3.69341588259827,3.68770497730106,3.70735672547719,3.73369718535231,3.72915929104095,3.71442159515997,3.69802518307283,3.72187926639702,3.69307894197985,3.70595764121533,3.69123256741624,3.67987874406581,3.64894336127618,3.64797964128705,3.61284528398887,3.61416048236834,3.57522308662483,3.56872549191032,3.5315642392234,3.52994188337133,3.51689019217493,3.47913765182674,3.47922143330152,3.43751089947632,3.41655236370692,3.40282350434982,3.3931478590916,3.34859668473435,3.33262901546527,3.26075508864898,3.26749045340161,3.26169011510708,3.22504247153206,3.21359843648442,3.18811403876112,3.15735303124899,3.15152201192288,3.11559567837036,3.06678633595248,3.09261050535759,3.07442615979538,3.05199688511869
"109",27.3,2.43571180909592,2.4411778132629,2.42886630219397,2.45417719669445,2.46246720029741,2.41463592890961,2.45654310593009,2.46478995823445,2.41707269239083,2.45821426325888,2.48273221084712,2.44106528221526,2.46289379647384,2.49265464335389,2.47310559207313,2.47528804326674,2.47872201683709,2.49639911140116,2.50603519918274,2.50397981358672,2.50463287879814,2.51284202976319,2.51875110011383,2.47939273807505,2.53736037240136,2.53460838655666,2.5671827416075,2.57193487170443,2.57309302987084,2.58549986654459,2.60106303289267,2.61612433925568,2.64464555482117,2.61007444931236,2.6525708408761,2.63914964924069,2.68786660148512,2.68056651892432,2.70511504266166,2.72587169273595,2.7468509136576,2.74795141446411,2.78209435312644,2.76783082834626,2.7809022877254,2.77203723126973,2.80391671589505,2.83616129962539,2.84979468589975,2.86681772471518,2.90704212719262,2.94343645282456,2.98400024118165,3.01978745198947,3.07489913830662,3.12440132271835,3.11576203136647,3.13139718223124,3.15603840748409,3.14827289357801,3.15116707530139,3.15591710364894,3.18239463090801,3.16184677394802,3.1702685416017,3.16644089075044,3.17946434832979,3.15768725642123,3.14780255895001,3.14279634561905,3.10782821718052,3.09258243354757,3.08544116791163,3.08094709059566,3.06663829426647,3.04152617595837,3.02165406819523,3.00126159157825,3.00569366815379,2.96902532128984,2.98254397354641,2.93949795268672,2.93930568990782,2.92187508855513,2.9044625383106,2.89583890526309,2.88273346574121,2.84399572623653,2.84172102690416,2.81455819655259,2.78979960260484,2.7886208726013,2.7732410004487,2.76567097378784,2.75074868357008,2.70135018761057,2.71199026096308,2.67594341639172,2.66810144844477,2.62496532407645
"110",27.8,2.66788247291698,2.67888289102311,2.67980890274385,2.68135561022646,2.697977957847,2.68397717873209,2.6912126882195,2.69060919104674,2.67899734025256,2.67901147739267,2.69998288027008,2.69259502984644,2.70109377330271,2.68726576865839,2.71144105313312,2.71292976157147,2.71871181527715,2.71788869508308,2.73050762243008,2.75215740423037,2.76921552870574,2.77550437125563,2.76584155998632,2.78183698609504,2.78153508897243,2.75998830721722,2.81722184636341,2.80160160987794,2.82395462694295,2.82748790415907,2.86185352265123,2.87554763667447,2.89430319192982,2.90452443253433,2.91595427358073,2.92349703247891,2.92431563722632,2.97935187533338,2.99763171847811,3.01980030688136,3.02604987902461,3.04449844040866,3.06804145365281,3.0848642321321,3.08348021588831,3.09704689218878,3.09837840688682,3.09684008790734,3.16276690250256,3.19890154710168,3.21482833033696,3.27434923098543,3.30385825448548,3.36253905695502,3.44081942266823,3.45592996552995,3.51132019425589,3.53556195492693,3.55734736023456,3.56448833340988,3.55711327509349,3.55837654744508,3.58031130124148,3.60566974546309,3.58197355508136,3.58202450079473,3.5838143183036,3.58891033524961,3.55854522252099,3.54596629732715,3.54074225541813,3.52527912322536,3.504812289169,3.4946856134532,3.46823762342004,3.45211899888104,3.43339095062706,3.42464766414962,3.42086087979328,3.3871851640531,3.37192805280765,3.34916547575982,3.32969450580574,3.30488639087116,3.26875589196725,3.26857978437527,3.22420603353836,3.20229678457446,3.19134695196912,3.17754589946649,3.14059861751855,3.11938668757126,3.11045052657462,3.1100353337583,3.06100942808776,3.04844419411537,3.04192722341625,2.99311418640495,2.97099297952187,2.9655485578305
"111",28.1,2.44798622884892,2.46301864677216,2.4841583259107,2.46924453932923,2.4385720137305,2.4625121542317,2.4783227266486,2.47421684628862,2.44524273095431,2.48123830175642,2.46999301940151,2.51071718542231,2.4921114228141,2.47815318823722,2.51722532210981,2.51451402712996,2.52776119131428,2.52833010192145,2.54558411632831,2.53620517194385,2.55451840842687,2.55251759545627,2.55685572805701,2.58294382095445,2.59561903125996,2.58380209552997,2.58489635413341,2.59085800237183,2.59657542155985,2.6302047264805,2.6155264142474,2.66855030853859,2.66965681280229,2.67363249658455,2.68395558088992,2.71716366457083,2.71645405143626,2.73183848737735,2.75176106851508,2.78793101860788,2.81182044181543,2.82370678380608,2.8271771760799,2.82933153349812,2.83608849313778,2.88225136549442,2.8682319802147,2.87557939090699,2.89866115234317,2.9260162417001,2.97210359738784,3.01330587532389,3.06467127642419,3.0963130748357,3.14841882603772,3.20064186132146,3.22169646477874,3.23954986463097,3.2474000888195,3.2818000548111,3.26349296637071,3.2645624776823,3.27627013978664,3.26830136022089,3.26244148800307,3.23043969879658,3.24906066229697,3.24273540861509,3.2187759506703,3.22645291996771,3.1924030057337,3.19121171542754,3.17492206805818,3.17128756371727,3.12891733956628,3.13694523136837,3.10418445499682,3.08967893768803,3.08447259120812,3.05870082258108,3.01852983881833,3.00850459883606,3.0122627079148,2.99410360565689,2.94637535631293,2.93842699025595,2.92522839412588,2.88254371970006,2.87410246024733,2.85644214754907,2.83166149394473,2.82400580005677,2.80336050684764,2.76050944975215,2.76543455816133,2.76514134221999,2.72687790753631,2.69439952763634,2.69455661029285,2.66832709590282
"112",28.7,2.59311766423042,2.59895895131287,2.61810600424249,2.59609723567751,2.57930167034682,2.58560107100029,2.59828333686702,2.60903758055087,2.62780185932928,2.61582197199609,2.60770765770343,2.62800792062606,2.63370920054351,2.61933058897159,2.6197800991266,2.63760370339735,2.62793518515447,2.6670093193298,2.65982667234829,2.66636226875043,2.66700651049645,2.71066065194875,2.69631051758683,2.69646965410637,2.70005536987227,2.72295076240603,2.74969129485677,2.74813024437291,2.74556896067766,2.77263441433575,2.79860556768142,2.78903653639801,2.80247140126066,2.82345774155603,2.8459602993206,2.87092029443247,2.8765332029651,2.88760310957321,2.91540653622139,2.93556687312173,2.96457106170162,2.97989530861146,2.99570255812153,2.9800441993317,3.00236585181439,2.99605310669567,3.00414180067898,3.02105744368304,3.05762827735028,3.0966608440468,3.13357908431318,3.15517974347978,3.22573057180708,3.27790907359847,3.31500740548957,3.37438338236577,3.40143743362548,3.41427752748298,3.44037175389797,3.45006405776782,3.43240216380508,3.45163373646961,3.46592989696029,3.4599407530966,3.47486177217507,3.47137991205977,3.45675279428639,3.46392676086661,3.45084840378698,3.44816820859749,3.43161271903731,3.41652807591328,3.38592046743259,3.39339931217604,3.35693568963438,3.3288374468419,3.32607659546257,3.31888505178809,3.30475402272975,3.269932335623,3.25228977560729,3.20780908677699,3.2047219026939,3.20900970269122,3.18155370064395,3.17075937552554,3.13394038877184,3.08597775649969,3.10327284180156,3.08736413799823,3.04532106869211,3.05039164004698,3.01888183399762,2.98888911703045,2.99666735841528,2.98084816300224,2.95354315674366,2.91394455565975,2.91375400559705,2.88125362051253
"113",28.8,2.74412734825864,2.73629831147426,2.74016820113439,2.74307382584676,2.75334413509259,2.75984767010675,2.77377962916049,2.78180813480299,2.77584457601569,2.78557770229404,2.77776947353469,2.78982790738762,2.7935641397953,2.77503377214613,2.7945922971854,2.7989247703548,2.81837853644925,2.83485996710842,2.8401398607385,2.84064375734825,2.86236560025342,2.85130278406168,2.87865437997768,2.90982455281085,2.88065113034983,2.90606148217472,2.9344855822388,2.93695295579374,2.9356331626388,2.96177564899428,2.99739424151605,2.98982045469599,2.9897689534794,3.01852380948629,3.0178010987662,3.04725781095172,3.05778627718022,3.09390475674344,3.10276702613092,3.11733331766686,3.14569794314533,3.17826986160602,3.16018999879801,3.17335795435348,3.17876502990265,3.20739762610329,3.18961435859128,3.21299823793648,3.22194853790908,3.25683953297926,3.30969612098645,3.33968528553234,3.39784819048927,3.42965133615025,3.49402741655036,3.50735559103685,3.55450869983184,3.56832086711135,3.56694701218478,3.60812326692447,3.60090702121729,3.59575298839002,3.62062774586082,3.65956776128166,3.60028396505355,3.61266172174625,3.59323930492099,3.57722502524822,3.59082849767739,3.57323519106335,3.60360886657051,3.56286935864725,3.54805752266255,3.52963603258472,3.5074103081422,3.49912285552532,3.47166769542024,3.45359824573924,3.43757648092387,3.4430011613024,3.41039975446407,3.41802862630451,3.39121815335089,3.37564958271645,3.33636275821241,3.31833011313632,3.31268853998737,3.29732883998691,3.26082335812363,3.24808533395634,3.21556557121788,3.22177417297442,3.18329406549906,3.17976848052704,3.16393404330508,3.15536605971404,3.12475945730369,3.11999822520815,3.09170601781791,3.07857056212452
"114",28.9,2.43435024534977,2.43907155613985,2.42800341867966,2.46583604706128,2.43390447973429,2.47480142655289,2.46741527663398,2.45342011147011,2.45734561142725,2.45719061994708,2.45088363381163,2.46336558192702,2.48583241560711,2.46917054259845,2.4812484240619,2.51240205327414,2.50860858315326,2.50000392037256,2.49314349394038,2.50325074266861,2.52756393856499,2.52572541488975,2.54276299827569,2.54467949116107,2.53751896886718,2.58833304349888,2.57106338135007,2.57751438210251,2.58802298958894,2.58157201325519,2.60760862908536,2.62966590639305,2.63101561155433,2.64431142513878,2.64717064350228,2.68063138309522,2.71561541283647,2.7118640787102,2.71255598767704,2.74210986451212,2.78573363680224,2.77380774653282,2.79498795051792,2.7820702817741,2.79321195762146,2.81565099796836,2.81941657776655,2.82250521544411,2.83770122807759,2.85440373448961,2.9055196627756,2.91576202604903,2.96067967354271,3.02214031360457,3.05072975228414,3.09393488069573,3.11637936622322,3.14649455955864,3.16054203567303,3.15145196887349,3.1914564285506,3.18829962932157,3.17538502866733,3.18632217366884,3.12677333348307,3.17641940103989,3.1813563291327,3.16846848758448,3.15731968089592,3.1732274488365,3.15677464334458,3.12046113619127,3.11471032580244,3.10820507439106,3.09335351324017,3.08522661538263,3.06284343817648,3.07531080204285,3.0453892588529,3.02542833718842,3.0017257034296,2.98738471100858,2.983308253186,2.92492345392894,2.93898606869851,2.9298185027241,2.90636989575159,2.86996025417055,2.85014119704619,2.84079971906262,2.83935379872194,2.806493754329,2.81427416972846,2.79042962199101,2.76876540773715,2.74123382290875,2.75700604463649,2.70630440792882,2.68659644163611,2.66600093953377
"115",29.2,2.44062461013876,2.4533084024319,2.41405170086488,2.46311329656775,2.44638455799685,2.45749598022391,2.45221783319924,2.44774939438287,2.46263176830934,2.46054271029066,2.46830198176618,2.47101676849104,2.45548794228117,2.48805889808734,2.47682763915634,2.49040758252233,2.4999909443622,2.50287494796849,2.51617349607237,2.50333889899328,2.5135025241896,2.55122849354596,2.52068353041577,2.55423017420733,2.55634790371014,2.57515263915698,2.56265461355884,2.57840133583447,2.58425427742773,2.5883487316461,2.60900066349275,2.63460468275261,2.64508204896627,2.65352020039601,2.65678166078387,2.68147390063279,2.687454073768,2.69731663849579,2.72659550096521,2.74331940386019,2.76852345127495,2.77440807047238,2.78988435686361,2.79090230878094,2.78402533461077,2.84432545982111,2.81224580451113,2.82880248273854,2.85143169064866,2.85819863926899,2.89864229611544,2.96055787445188,2.97893740239355,3.02911339494289,3.06919122097784,3.09701842247957,3.1169483385883,3.13409185979283,3.1573573544489,3.1478435943495,3.16246240092983,3.15666147196487,3.162270007915,3.18454758220953,3.16117431643035,3.16127700734869,3.15457607879141,3.15009072309055,3.1467940121074,3.09968989396551,3.1163035672247,3.09751642943207,3.07952757284071,3.07886421069877,3.07506241671939,3.04549669708533,3.01285363023887,3.03204125038019,2.98615228282922,2.97382704154395,2.97993950915107,2.94912922750107,2.94957166881644,2.92400568165764,2.91096575658973,2.88999626079807,2.86485968860123,2.8508529913223,2.84565422276249,2.80532748420123,2.78631134656981,2.77750536711313,2.74027414494797,2.78199151847334,2.74739121929479,2.71081015984583,2.69857105599029,2.6958671468008,2.65559072689005,2.67119538079529
"116",29.7,2.72902281399641,2.741000328132,2.7399275046752,2.75171007198257,2.7660946870069,2.75760323268165,2.74974260901082,2.77554218045239,2.75327369405296,2.75546856002786,2.75650086980207,2.7499260778762,2.76267552521169,2.77673176521422,2.78000634571417,2.78590634429487,2.81071436730215,2.80353783730485,2.7913150182312,2.80910102338656,2.83480643291828,2.84671483482695,2.84885610838548,2.86129576651071,2.87003984600888,2.88034581611832,2.88857778091056,2.91139850655948,2.91826332966144,2.92463129770367,2.93779617365074,2.94174202270807,2.97189710612109,2.98096065109473,3.00078916369228,3.01793097089763,3.03654077102887,3.04971612850388,3.06987422428373,3.09030919550935,3.12251907055422,3.13743113179794,3.13018883620383,3.13356747340352,3.15050469875011,3.13558887636763,3.14722927146132,3.16443314398024,3.18216676903391,3.23525482807854,3.25827522755369,3.3345307174066,3.34109711696136,3.40438459715314,3.45543699843368,3.47179494710494,3.53274700661141,3.52198359007492,3.54206612410669,3.56761933215741,3.55769590277946,3.54222287838464,3.55993951960566,3.55766306113128,3.54742023153644,3.54045803019806,3.54229928413101,3.52548754275909,3.52541299266143,3.48440410191205,3.48416403520043,3.45438997341998,3.4548194562349,3.42254035705995,3.40763591266358,3.38441240031732,3.38881050537214,3.35672742799232,3.33861794067862,3.33690801797947,3.2798736855132,3.28083551154964,3.27641326764222,3.24360958812012,3.23686962745348,3.1874331554672,3.1739791281087,3.15625375574788,3.10529114623355,3.1077082284388,3.08736382706416,3.04711424755217,3.04527882205613,3.03216115285746,2.98295566148078,2.9902957261978,2.96497654144075,2.92559082163262,2.91066616906607,2.88900500001909
"117",30.4,3.49685580002523,3.48138161847806,3.51501392675874,3.49963107295692,3.52164050280603,3.52726966027554,3.5317182266705,3.53284565670326,3.5363474877924,3.53416966623268,3.54368045830457,3.57927502507616,3.57485354129674,3.59064099062216,3.6036278577517,3.57670094760537,3.59235882875109,3.62398082422009,3.63548813950729,3.65518200340924,3.66288103602552,3.65991403926203,3.68536308956738,3.68946771972123,3.69671168754809,3.72342336124973,3.73736922042287,3.73527222614993,3.76113244633977,3.75154975069218,3.78340066705104,3.81690754539766,3.82335078508719,3.84516712744256,3.85111898585218,3.83883190157113,3.88603377231657,3.90646481625015,3.9196207390338,3.94608713322268,3.96866449323307,3.95617714538621,3.99403913204086,3.98857767705726,3.98673409069707,3.98332963942387,3.99822355485634,4.00704644769272,4.01663836294148,4.050839572801,4.07062668814417,4.10986386967906,4.15386452690458,4.1615578127832,4.23747892055949,4.28644108217593,4.30702439145599,4.30342441643739,4.28334789365284,4.3077837411278,4.34244127707983,4.32740822958469,4.34131668757213,4.36630624580051,4.35260153464264,4.330766482678,4.32233352391579,4.31943791730895,4.20263479483391,4.32059275702156,4.29169130612637,4.28775946914638,4.26627574967456,4.27457401435146,4.24344197204991,4.22663652478708,4.20519740295118,4.20052915133518,4.16730371056438,4.1778621726628,4.15376195513435,4.13611463978763,4.1211494650424,4.09396460605184,4.08113846868094,4.05233884643383,4.04305480551916,4.03351277801312,4.0008375247885,3.9795449781872,3.94960210782439,3.94813541380883,3.92871468763529,3.95608045838554,3.89232022294429,3.87336185071149,3.8636955942688,3.85208656141006,3.8353312235328,3.79278323655387
"118",31.5,3.39316841458677,3.38968175554424,3.40577624929531,3.39506894054375,3.39563242391229,3.42321042516032,3.40547819737686,3.39490063839753,3.43303332190329,3.46608345876898,3.44735319010344,3.45973064907231,3.48345088739378,3.48283594639796,3.49737199280587,3.5226370394386,3.51755630128566,3.50861086657445,3.53947367781232,3.56061898684272,3.56917148020571,3.65484596418536,3.60186896788235,3.62284790154557,3.6296951314414,3.64315680416196,3.65052767544495,3.6676895893509,3.70183808556756,3.70780900726144,3.71902667600912,3.75293108070987,3.746998861001,3.79426960463422,3.82589629025346,3.84066731717488,3.86202720948476,3.8961054622554,3.92682555657537,3.93721425441182,3.97375171171754,4.01618041787993,3.9984636302511,3.99402587090071,4.00292704062114,4.0118786342027,4.00490158020544,4.02583419840492,4.03360440141122,4.06652331998127,4.08461733050026,4.17046728136797,4.21394402701345,4.26214016835984,4.31622691417118,4.37761956046546,4.40776285595974,4.4394852537554,4.45422361152405,4.45795516872115,4.45196165118785,4.47349465011226,4.47579461900919,4.46371217536375,4.47842505279278,4.45013636270044,4.46860644296716,4.45708928478575,4.44959304756711,4.44631339488085,4.43971471551639,4.42253419090235,4.41127686499771,4.36857458684844,4.38281094629914,4.35677766894736,4.35521860175635,4.33516475018382,4.30610469563209,4.29165092655917,4.27767416283908,4.26094443838772,4.22947246721884,4.23033879275414,4.19214069923041,4.19823137257246,4.15551826316704,4.13501718324819,4.12442759247548,4.07945169924577,4.06482708985586,4.0511649573214,4.00456962455636,4.00407846328714,3.97018099265439,3.9404012305101,3.92288872192111,3.89847678812743,3.8878835802091,3.86141146407105
"119",32,3.55506285371065,3.56723815757629,3.57131637744153,3.57489737482633,3.57281370739094,3.59431411149932,3.60936022927395,3.60565398022903,3.58068481292395,3.62097731323922,3.62226485325625,3.62659653323911,3.66424791859976,3.65391647038816,3.63815988730997,3.68513085656644,3.70703120351005,3.70829986913225,3.75570753542338,3.74470876987178,3.76456068084247,3.74244013305919,3.78614225462791,3.81204357987657,3.80952345977366,3.82474980849004,3.84469190245428,3.86023932264837,3.86596742923719,3.90508790862391,3.93196511236546,3.95962841331103,3.95581636302312,3.98948662958406,4.03262156516588,4.03860142734903,4.07381304738068,4.10499602286341,4.14366965844157,4.12963641266959,4.23399295713698,4.20612292957825,4.20437295789162,4.20288084325089,4.21402117299469,4.21557905964272,4.20217637343622,4.22722698983035,4.22480855088918,4.28618157929839,4.33306189080045,4.36361603344945,4.4462671232965,4.47899192434325,4.55463096251801,4.57597531990807,4.62110958945501,4.63186928687745,4.65876418039143,4.65704932210777,4.68864310000625,4.67386116909377,4.66184569462523,4.62315963331288,4.65587345111262,4.67337591569765,4.63961244216463,4.62536785309861,4.62453428618612,4.63146382328917,4.61729538111715,4.58826447106504,4.56564317490098,4.56456354248274,4.53347131591455,4.52429363887575,4.48014051170006,4.48920338962176,4.44898546012969,4.45926399277186,4.40236672962443,4.39246170080415,4.34596532505539,4.356552281081,4.31919584211061,4.31390101439322,4.24518842384598,4.23990133030093,4.22009659498601,4.20124061038704,4.15768243916706,4.14432635476758,4.11937905392638,4.0943667236211,4.09104877644306,4.05274440878462,4.03631189438588,4.0095652943732,3.97044971956493,3.9926476304275
"120",32.2,2.89634732071462,2.89873833446766,2.91311091277885,2.88916967743971,2.90895329811857,2.91326399750181,2.91257046427334,2.93596047087537,2.92832724470514,2.92378617005272,2.93038237815039,2.95300095003,2.94367063060296,2.96182276739339,2.92121930639272,2.96404627063704,2.97344738034807,2.99513118151322,3.01053551819656,3.01519145229452,3.01506350014921,3.03844284333368,3.03992324643643,3.04348086776575,3.07700016965094,3.07353066176388,3.10799999471421,3.0911705591629,3.10100058644603,3.1201474553016,3.12901344624012,3.15616707393998,3.1770155842285,3.19154066965713,3.21601292807919,3.22753133421295,3.25519073062556,3.2636627968112,3.28628794164559,3.3085665308059,3.31778623697294,3.34067644146466,3.35415434823447,3.35530004956999,3.38090523678956,3.3440019195058,3.37424851552706,3.363257031162,3.40769710188748,3.44652802620771,3.47344614928795,3.50570927359546,3.54994676110197,3.60716608086333,3.64942343601804,3.67590696300745,3.7189763587308,3.7414081591447,3.74367237510413,3.75148434956893,3.77419238136916,3.77994871431159,3.77245703917221,3.75395516104593,3.77543032660009,3.78002324915163,3.77380576935647,3.76675426109185,3.75936700304137,3.75203606919415,3.73830635738809,3.71479484965363,3.71722738283502,3.70707245966236,3.69290144885608,3.67860114912609,3.6477237787696,3.63291963331452,3.64039485133278,3.6159660501158,3.60676078053938,3.58173593686766,3.5723575645005,3.545986831044,3.53146897703261,3.51809772695168,3.50109253051702,3.48912423142638,3.44585873994764,3.43707634267354,3.41554661236701,3.39329861271155,3.37964531953961,3.32248235804723,3.34440874566933,3.33689929947924,3.3182407075447,3.30579099261812,3.27043253617448,3.2495334496285
